row m/z;MCCe0449.mzML Peak area;MCCe0450.mzML Peak area;MCCe0451.mzML Peak area;MCCe0452.mzML Peak area;MCCe0453.mzML Peak area;MCCe0454.mzML Peak area;MCCe0455.mzML Peak area;MCCe0456.mzML Peak area;MCCe0457.mzML Peak area;MCCe0458.mzML Peak area;MCCe0459.mzML Peak area;MCCe0460.mzML Peak area;MCCe0461.mzML Peak area;MCCe0462.mzML Peak area;MCCe0463.mzML Peak area;MCCe0464.mzML Peak area;MCCe0465.mzML Peak area;MCCe0466.mzML Peak area;MCCe0467.mzML Peak area;MCCe0468.mzML Peak area;MCCe0469.mzML Peak area;MCCe0470.mzML Peak area;MCCe0471.mzML Peak area;MCCe0472.mzML Peak area;MCCe0473.mzML Peak area;MCCe0474.mzML Peak area;MCCe0481.mzML Peak area;MCCe0482.mzML Peak area;MCCe0483.mzML Peak area;MCCe0484.mzML Peak area;MCCe0485.mzML Peak area;MCCe0486.mzML Peak area;MCCe0487.mzML Peak area;MCCe0488.mzML Peak area;MCCe0489.mzML Peak area;MCCe0490.mzML Peak area;MCCe0491.mzML Peak area;MCCe0492.mzML Peak area;MCCe0493.mzML Peak area;MCCe0494.mzML Peak area;MCCe0495.mzML Peak area;MCCe0496.mzML Peak area;MCCe0497.mzML Peak area;MCCe0498.mzML Peak area;MCCe0499.mzML Peak area;MCCe0500.mzML Peak area;MCCe0501.mzML Peak area;MCCe0502.mzML Peak area;MCCe0503.mzML Peak area;MCCe0504.mzML Peak area
515.2748854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333.4169;415.06482;320.08676;328.75015;210.79033;147.46017;179.38388;222.62953;174.99083;239.43593;216.21678;242.24062;329.2338;230.19481;337.25134;285.2253;186.98291;157.50398;157.988;233.87317;202.79417;178.95393;180.74425;174.03369
521.117806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1059.0712;25.933756;14.082622;72.63364;921.2672;1480.2007;169.62617;687.033;317.91296;1193.343;1262.9393;274.14114;1479.4053;287.40384;14.416262;6.0787053;565.0518;273.32996;190.54648;0;93.209305;1454.793;123.31165;1308.0806
521.3151064;385.6907;327.9989;332.9678;407.0384;357.35553;367.68817;428.40945;313.42563;336.8327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;781.7033;1136.7614;752.09485;1157.5079;213.83766;81.67966;19.05946;189.9807;45.709923;204.12953;71.62175;216.53793;444.6677;440.25406;819.0598;551.7655;98.457985;203.1901;58.681114;63.107147;154.1506;135.05731;135.19957;159.71957
523.1164937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340.75418;0;0;7.800788;305.73007;468.25803;16.89671;198.22446;78.0402;378.3614;417.51007;48.422733;493.27274;73.25338;0;0;105.67917;84.14672;36.073864;0;1.9492455;477.6951;10.138807;418.70447
523.32347;73.36381;68.31464;35.707214;84.420265;56.440086;51.57356;87.96569;20.695023;77.68444;136.95844;23.221922;48.900394;33.419563;57.34766;49.97255;21.0386;43.038727;31.861534;62.430534;56.98035;43.5714;75.6473;20.559666;45.14503;34.13482;20.017128;239.06755;303.03656;144.24866;182.9657;93.770004;42.119434;45.75488;92.67267;29.473892;99.15813;25.682499;132.32367;37.488716;79.25917;164.94275;17.94843;80.44063;94.98299;10.187057;14.162396;115.53576;117.044876;99.77042;110.38545
525.2876719;484.72586;518.73773;0;1435.3156;3.6123242;0;28.640585;87.75542;0;477.68176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.729835;253.1728;0;0;0
531.2735756;17.677149;16.14767;45.747185;7.5698214;46.733025;5.7968545;20.565157;10.209392;0;159.35225;255.34196;132.47017;213.54956;305.18158;126.95824;322.44092;228.1857;84.50706;216.21739;353.34668;256.91617;279.02716;99.449104;147.84871;312.6982;286.78134;70.86355;87.27277;81.713806;43.179085;24.979836;0;12.393803;17.492508;0;36.246784;18.582869;34.477448;100.517426;51.859074;77.53194;99.06957;29.07058;34.561012;0;24.765633;41.94824;0;60.68854;33.754353
533.2056408;446.91342;303.39023;342.01596;353.5458;372.8936;177.89351;255.5647;374.24725;326.9614;250.74452;5.180629;0;0;1.9003464;2.2484;13.175876;17.731445;13.4002905;17.272806;3.7875028;2.1122732;5.629718;1.9189477;1.7005436;6.398079;12.179609;20.314966;26.30862;55.96916;19.11277;20.526743;48.244793;39.07633;51.912945;7.6734324;24.853697;21.17904;6.806572;47.834393;7.142256;27.769732;32.066746;27.993334;47.163074;24.869633;2.2902355;55.815067;14.894031;40.934875;26.56541
537.3096466;254.43105;205.986;218.19107;252.36607;233.60893;215.02916;252.2353;180.22691;208.46634;333.80365;152.24164;128.90427;152.58487;190.64398;160.03702;169.63687;94.04533;176.4331;274.2425;223.68307;228.01027;217.00807;101.25583;158.69135;229.29225;152.02406;791.76154;1187.4109;590.2437;1020.7012;185.51439;161.5088;139.19347;146.06755;33.612522;234.38335;113.637314;203.03625;331.38397;341.06604;685.4871;350.7053;98.562836;180.82246;112.38763;97.95967;155.06277;212.39377;106.96914;204.32088
540.4258747;2306.714;1841.6072;1959.1205;2390.4038;2171.0115;2159.7847;2491.2136;1798.0824;1532.6417;4205.665;1483.5591;1886.513;1660.7233;1674.6161;1464.4446;1610.7494;1281.9858;1793.2103;2071.4983;2339.0105;2705.232;1876.4391;1204.4677;1574.1555;2214.0947;2348.3203;5870.557;6482.2896;3962.0627;6768.6514;750.05743;543.5209;516.6545;867.4671;469.018;874.52625;480.36713;1219.7634;3842.464;3177.9546;8979.136;3475.2434;618.36725;904.06537;580.3131;579.4406;840.73737;556.40515;818.7841;1009.8675
543.0999187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2833.432;115.07853;74.731064;226.7011;3249.1765;4418.962;574.5628;2033.908;1635.0579;4062.4604;4325.096;883.417;4836.299;1088.9795;66.14378;7.757782;2051.2075;917.7639;819.9892;13.582255;699.4786;4982.2373;523.1379;4808.7783
544.1005061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1073.4712;34.47028;3.4027894;67.00235;1263.7546;2132.0435;99.7076;923.7295;793.33203;1589.9277;2102.3323;255.84036;1707.4923;294.7086;22.42096;10.498425;932.175;450.14676;219.58723;0;152.51479;2419.1162;138.42256;1729.4027
545.0985552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;915.12885;4.079914;2.2069287;20.29541;1041.8352;1393.2267;67.25008;658.3845;503.80115;1344.1124;1382.9716;105.33473;1564.5647;242.97986;6.068248;0;648.19226;89.276955;114.8224;9.4750805;96.100845;1598.8374;94.155235;1603.1082
549.1798356;209.99599;148.34991;166.36362;173.97198;169.23857;80.04556;126.310524;200.35152;157.51567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.68526;19.401192;3.9647694;2.560598;16.898636;2.2855787;0;9.017602;1.7320138;0;2.0813174;0;7.938566;0;0;2.6200466;3.0476713;0;19.596115;8.609421;6.1032357;2.5151634
552.1966976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255.26532;0;0;0;281.59384;382.51025;12.411204;160.55023;112.87898;298.2766;300.554;69.58208;357.04703;81.50268;0;0;156.1717;78.64657;61.967194;0;22.810284;345.87216;12.994358;355.20108
552.4127966;441.4587;256.11365;229.6926;222.65569;222.6155;108.10643;182.86029;200.47769;194.52512;602.8454;245.48473;266.592;271.81888;287.5839;261.4773;349.59174;223.47583;283.931;232.85863;270.70724;248.3085;278.7671;207.76517;223.22119;270.54697;281.34875;159.15953;109.50439;116.62634;210.16618;50.44574;126.01919;126.59662;157.83017;50.891632;80.5014;89.516685;100.40409;142.50533;108.0766;121.36551;105.05108;21.22017;106.1231;119.68289;100.389786;104.559685;76.66036;64.365875;113.8554
553.2557339;554.8247;522.4337;685.4454;316.22293;744.70416;265.2115;477.15402;405.25165;332.4823;384.1097;685.5049;449.88895;609.39996;812.7445;351.03992;959.8767;698.8012;220.26126;569.3192;997.8894;704.4136;771.22186;434.54965;446.52716;787.3326;814.4411;1119.1453;1844.8663;1357.5056;1379.7131;611.9247;414.09116;427.9193;651.95575;426.53082;675.68616;407.4552;640.5559;1584.55;1111.0581;1570.5713;1628.7031;548.7168;568.0572;383.98544;579.30707;863.0095;481.40564;788.4095;736.17535
557.1515668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1118.8549;40.00534;65.36317;37.17594;1071.2025;1484.9252;223.15929;741.4088;398.55344;1145.7634;1207.8021;274.9727;1446.2683;336.2917;30.267082;15.38549;707.9867;327.17847;254.61536;3.882274;174.60782;1367.7614;179.89384;1449.0916
559.0737297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425.28067;0;6.239257;29.386822;796.2154;1026.9058;91.383575;485.4131;406.85355;854.91156;971.3618;184.5172;1091.2185;254.18588;1.7242332;0;506.04388;123.19545;171.70985;0;97.02494;1217.1887;104.80406;1092.1857
559.1505886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380.3518;0;2.0836892;18.604279;376.64853;531.85657;39.058796;233.05647;145.92224;411.2104;432.42758;84.86162;524.45764;138.83635;0;0;226.51996;129.01741;118.82318;0;63.31846;487.2343;64.69237;500.7117
559.3658549;0;0;0;0;0;0;0;0;0;6.2602563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016.6678;1064.3188;499.58612;1232.8743;0;21.95193;41.977463;377.7508;0;143.25534;85.87448;432.24518;269.59662;204.83934;308.59747;152.2649;0;98.32664;12.088436;101.249374;131.50725;140.93187;0;517.41895
561.0721928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.47201;0;0;0;326.02316;340.25995;20.449068;161.17787;140.05492;404.0951;389.41235;49.75546;448.3855;28.331623;0;0;186.69768;47.31555;51.065918;0;27.444317;438.9109;16.050259;420.49988
563.550497;76.16981;234.24901;1303.428;495.80124;1735.9257;427.93823;559.64954;268.87262;252.09987;1302.7772;85.473305;418.48288;493.13193;850.8655;517.93066;1613.5742;462.4447;519.77405;532.2572;976.71985;442.13077;1284.5531;518.3668;1262.1929;919.1765;234.71361;3682.2373;5822.191;4124.972;4486.502;5854.1914;7974.8438;5453.1616;8599.385;3332.779;7780.9736;9162.175;7425.543;5397.1855;4089.0244;6320.486;11672.641;10172.581;7682.567;11468.435;5208.186;7618.952;8734.854;3901.5273;15080.867
567.5817658;187.66156;216.88858;282.83087;219.73724;343.5608;194.73242;217.5958;172.95728;212.28181;543.3259;176.16217;135.95595;189.5603;294.9247;171.24884;490.47336;199.80344;232.87639;301.4861;313.80536;229.8977;410.6108;144.0341;363.9409;395.18417;159.35234;317.7616;371.13098;285.9365;328.24847;206.82596;234.3118;176.6016;276.1656;229.17117;286.3543;270.50995;305.76495;314.961;257.37854;462.01505;417.01596;350.5666;280.93402;301.21777;220.76321;305.2027;336.5845;161.65022;414.12103
568.4569668;1495.9059;1118.3556;1252.6488;1534.3702;1380.6174;1405.6608;1632.5629;1108.7678;936.56903;3143.0564;1081.6631;1383.278;1251.2925;1215.7694;1109.2897;1155.5326;979.0311;1310.2047;1710.9286;1896.0667;2139.1384;1388.9596;887.6518;1178.1327;1694.7402;1886.0468;3854.8428;4496.209;2834.5105;4225.4414;547.424;394.26538;377.13138;594.98865;414.83786;667.31104;296.93576;806.3363;2508.8025;2383.301;5896.279;2551.2324;477.19217;687.07654;365.11356;450.2597;532.9194;356.7165;523.475;640.75366
569.2294456;172.75502;177.5202;239.38168;107.73673;251.25967;92.705574;157.64363;138.55957;116.34527;4.0635505;93.795525;62.94869;81.50843;113.830986;35.14473;140.07858;104.300514;15.015419;76.00044;140.47346;86.82812;102.3988;41.31629;56.97404;108.2293;115.32413;169.86568;298.50943;205.18898;218.67213;110.374985;93.47125;91.26529;138.57825;92.6624;139.39096;106.46539;120.83799;307.65115;141.65012;303.7349;273.6709;128.12517;87.80243;74.97657;132.8164;168.347;112.74041;162.53474;122.74665
569.3139499;429.8049;460.683;0;1196.9409;0;0;1.9607248;66.0653;0;469.14154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.2464;0;0;0
573.125353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206.40875;6.9316854;10.3879795;33.7496;326.91235;394.24518;126.5253;306.08524;243.65805;402.19165;418.4107;153.9552;376.23404;249.57013;20.48775;5.4699745;336.12262;249.71953;200.81691;6.644473;175.19284;510.60184;161.40218;414.2764
573.3805863;0;0;0;0;0;0;0;0;0;17.990635;0;1.7415893;0;1.9053247;0;0;0;8.382286;8.73522;21.10952;21.758125;8.490553;0;0;3.316928;2.0334384;152.95341;356.52985;208.35567;286.17078;71.430695;51.379196;30.199345;57.096706;0;73.98638;21.584167;74.86073;97.604645;86.28541;192.59538;58.624607;17.397316;22.600906;0;0;15.151704;27.060125;23.621483;44.520844
580.4443024;274.47556;131.08774;161.94348;138.18756;150.89598;71.3536;112.34869;133.87128;123.168594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.86692;58.629955;117.26577;160.70552;24.690521;71.329865;17.041435;115.77731;7.488909;29.91675;50.219524;82.722206;55.64508;48.89283;65.002495;61.278217;10.879932;57.560402;7.5194373;48.796547;35.476025;54.02488;13.267796;38.093536
582.8594707;1486.1034;612.1627;766.19507;540.0474;574.5735;294.9951;0;589.23914;0;4063.3313;2172.6108;2198.0146;2228.244;2262.0264;2106.1775;3109.4758;1947.2527;2209.3271;1923.146;2442.5393;1855.838;2123.0615;2184.2354;2013.211;2185.0647;2210.9263;0;0;0;0;0;0;0;0;35.206238;0;0;0;0;0;0;0;0;86.814476;0;0;0;0;0;0
585.3373796;18.854702;18.201916;10.339343;21.48698;21.296358;19.757559;8.067171;18.557747;14.073871;34.903423;20.767508;10.026077;25.42203;38.308903;4.113063;12.210911;3.8697863;13.167581;48.033512;24.004799;34.172455;59.500317;3.6758697;4.0954914;33.46767;39.018333;157.71631;296.77887;82.7565;287.56024;14.933375;39.495995;48.093517;27.200968;9.852276;89.645325;33.33434;92.61094;48.368755;82.89356;299.5583;126.70439;24.786093;59.12871;21.714394;34.946228;27.431198;74.3012;33.393906;57.91378
592.4596286;0;0;0;0;0;0;0;0;0;0;170.30223;212.61539;102.65422;221.08472;168.45833;216.2096;31.054974;130.85616;235.08247;371.17554;176.59769;190.29181;161.62317;112.458954;11.920908;179.67693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595.1363256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820.79047;0;0;12.453438;636.0415;1039.514;74.651505;386.2612;283.5325;778.48096;890.7094;115.03009;969.49817;143.37941;0;0;301.11722;135.8386;106.167114;0;114.88397;941.33563;67.454185;938.04016
597.1352814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352.2182;0;0;0;259.17764;438.06967;0;184.54001;115.210266;335.3483;353.45383;21.14406;423.46567;62.79062;0;0;113.46278;29.938763;0;0;0;440.4244;0;430.65247
601.1777685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369.64755;0;0;0;176.1724;1036.5953;0;85.03534;111.59358;836.7725;892.056;0;1034.5487;18.085888;0;0;0;14.061756;0;0;30.647245;1121.5321;0;951.9537
611.1929419;711.67847;374.4809;369.14267;1837.6997;313.1372;0;375.29456;1889.4003;1510.7877;309.10696;0;0;0;0;0;0;0;12.111114;0;0;1.9762416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
612.1629344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1483.8171;54.667217;18.155216;63.05858;1708.9332;2158.334;185.92249;879.99725;805.1793;1902.6119;1923.5917;291.2746;2160.9531;352.9701;13.410278;26.455944;809.33844;341.11017;279.50464;1.7523291;326.7973;2369.4385;196.66577;2145.622
613.340086;258.71924;285.26285;0;754.68024;0;0;0;26.200523;0;295.96783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.886135;0;0;0
614.1620708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;547.7135;0;3.8916268;23.20427;595.1547;960.11896;14.842077;356.64084;322.9179;693.7726;751.6862;128.52501;837.29407;121.49104;0;0;340.75854;118.86854;93.70285;0;58.074223;867.4446;5.78894;781.3383
620.1172146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;922.4192;68.914566;15.631619;116.70168;1167.6307;1654.7727;174.79353;710.82684;589.78894;1498.3079;1520.1259;287.98367;1599.9789;341.7883;37.300262;27.150118;704.4795;329.40198;225.02777;1.7704234;288.90024;1803.8032;135.63916;1831.5181
621.1158499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451.42422;0;0;2.0484993;527.25165;669.5154;31.035698;280.5656;279.2482;552.17615;625.1427;120.94614;625.67145;97.39044;0;0;285.9493;89.641846;86.205734;0;127.51026;647.15796;2.897453;583.14124
627.1665911;143.91895;61.97416;67.93817;347.15536;45.921703;0;41.640903;330.46082;301.28302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
632.3564617;0;0;0;0;0;0;0;0;0;128.06264;177.62419;107.89618;178.27061;235.54114;70.608894;252.13339;183.23386;60.945347;215.52602;330.39404;235.52428;225.06654;100.26608;96.1172;249.11005;261.98108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
635.090947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;434.22464;19.41484;34.375854;93.22076;830.3477;939.5529;165.30988;608.86066;556.3192;959.8077;974.3084;304.5636;1040.9113;371.61716;63.57823;28.740038;644.4759;373.90976;295.10358;6.55383;253.52666;1168.6144;160.96825;1102.6495
641.2037785;0;0;1.7549047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.741886;146.22629;98.73135;10.545152;22.171824;35.829468;0;24.18362;16.557953;2.476149;8.963704;119.819115;38.702427;29.416533;369.8409;19.678034;1.7445443;64.55491;13.311447;3.0128613;13.79583;41.94517;11.665752;0
645.2042601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521.2471;0;0;0;488.55588;934.9805;0;0;76.05465;532.0006;864.9504;0;999.0537;0;0;0;0;0;0;0;11.094172;1087.4911;0;965.24066
657.3660669;150.2457;157.41168;0;408.58957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
677.0851213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281.92383;0;0;0;246.01056;503.825;0;178.64236;134.24876;405.23035;420.17548;23.454182;477.2011;15.911887;0;0;127.852104;0;0;0;0;336.55048;0;474.25443
681.501924;52.85362;80.15513;68.875206;72.26749;83.22211;83.20808;48.07865;52.055847;83.67056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597.6805;614.5129;1931.563;1856.3322;1977.0022;1691.3853;2503.3057;1584.1698;1871.517;898.67664;2392.6748;1880.1665;717.5132;1320.7153;686.9457;1959.0735;2150.0461;3154.1948;3049.795;1776.1676;1684.7245;2170.6572;591.6634;2704.5723
691.1370929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211.40613;0;0;0;173.12247;359.922;3.5623398;89.96879;58.937225;243.27116;279.71136;0;342.79303;2.0492473;0;0;9.988368;0;0;0;1.9646528;354.6442;0;379.3106
704.5446625;0;31.740711;1.8011534;0;285.2564;37.125496;0;0;32.0997;0;0;0;0;0;0;0;0;0;145.28613;21.127365;0;0;0;0;57.428555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
713.4206092;168.9667;115.10024;130.92383;91.57949;130.06348;131.8863;198.40738;133.66823;111.33113;162.74542;45.72286;38.368744;32.538734;26.01732;19.356266;42.906483;54.899338;72.104866;52.63817;97.96937;32.217476;5.929361;52.231117;47.378334;54.62754;43.616882;414.5618;429.77005;356.15637;431.87238;0;0;0;0;0;0;0;0;481.42505;287.51248;458.44205;274.63727;0;0;0;0;0;0;0;0
732.5013146;0;54.584866;73.43515;44.221508;158.47858;43.32884;59.083565;28.317951;83.533264;0;1.7487007;18.806297;2.4042597;15.890326;0;1.9375174;0;0;216.82011;104.348724;48.953697;22.79953;1.8198717;0;107.69061;103.616455;0;62.253677;65.534355;65.26223;0;0;27.019972;0;0;0;0;134.3858;120.61647;0;0;22.606731;0;0;1.9971421;11.3475685;0;0;66.91652;20.707472
751.511542;2708.6309;1302.3934;1501.383;898.70654;948.84485;508.60706;785.4077;1063.1499;1040.1604;10422.439;4161.3174;4231.4736;4114.642;4299.7646;3921.285;6200.6025;3472.4592;4161.407;3651.4185;4333.0586;3428.1804;3901.359;3791.3264;3542.3901;4076.7773;3911.3584;498.64783;317.48306;590.20984;870.02045;196.46436;870.54803;757.0295;759.9108;314.95984;480.01215;450.952;352.88464;463.4828;435.06558;525.2335;427.29196;163.1572;588.12933;494.61768;360.45883;718.5449;558.97314;848.6821;815.62646
765.4538004;0;190.74066;0;11.344706;528.8415;92.76943;0;0;42.562927;0;0;0;0;0;0;0;0;0;35.44442;0;0;0;0;0;3.6361547;0;95.24477;43.7371;0;102.17471;0;0;0;0;0;0;0;102.92899;0;0;0;0;0;0;0;0;0;0;0;0
767.4696961;0;576.19135;26.308332;20.201485;2197.118;334.41986;0;12.984455;437.21808;0;0;0;0;0;0;0;0;0;564.7023;126.33842;42.305763;0;0;0;208.16304;104.77337;156.26369;134.9396;49.33668;120.2072;0;0;34.22616;0;0;0;0;534.30566;0;0;0;0;0;0;0;12.348116;0;0;7.3393874;0
768.5376371;232.35771;162.55318;178.13393;167.52283;162.15158;111.5358;0;161.75247;116.12631;1686.1229;1050.5157;1057.487;1001.2008;991.2443;935.54865;1287.8466;880.47266;918.7803;891.88245;1096.965;836.72864;910.1275;801.41455;835.3441;892.26465;930.06323;539.57855;361.4952;609.6693;648.09424;242.16684;652.5236;620.50934;657.37885;423.123;526.8492;538.5916;447.4819;570.80493;488.17233;508.6749;498.80984;279.7593;598.8228;481.67282;459.65125;666.6008;576.0004;743.3554;686.36523
770.4851152;0;0;0;0;0;0;0;0;0;842.48846;328.88336;508.45578;487.65814;524.45013;498.07928;660.112;439.29022;373.65472;431.56424;487.50433;405.8597;474.8155;428.48993;430.9375;492.8656;518.8651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770.9864627;0;0;0;0;0;0;0;0;0;870.12646;470.69385;465.18222;475.19302;490.59424;469.82462;696.81366;418.81683;494.4395;440.62225;482.4902;400.95187;488.5211;411.11188;421.1217;463.56097;476.83502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
773.4941455;31580.334;26083.469;26304.906;25514.072;25552.113;17518.197;22375.531;24875.781;23441.488;24508.854;18345.871;17919.15;18265.21;18170.078;17985.824;20490.521;16965.902;18098.895;17222.68;17336.914;16705.47;17652.746;16484.67;17143.738;17946.445;17762.11;24686.455;15211.5;23271.27;29811.883;12105.889;28462.488;26048.664;25348.676;16368.759;19402.533;19802.8;17243.057;24068.457;20646.492;20159.285;18570.516;9933.495;20455.428;20027.045;16251.466;23762.463;21393.418;26826.332;23765.383
789.4668318;786.1204;535.6737;686.0863;542.11346;530.4264;531.5708;615.8892;540.3139;520.1944;520.5393;365.0077;358.69064;373.81738;350.07428;397.7044;505.24646;363.76642;382.5083;368.863;441.98102;363.04303;350.3711;325.64935;353.4902;348.9837;358.8901;826.54987;668.1726;915.256;1168.2328;593.08435;957.81744;1006.8796;942.2523;747.17175;826.624;715.69745;719.2332;736.8577;713.3087;716.69824;803.6306;528.49243;865.9503;778.9911;758.7716;891.1118;875.8;1025.3453;916.57983
835.4635461;1051.6348;687.68774;709.092;674.3412;645.8542;371.7704;0;656.2538;0;1140.1199;811.98584;812.98987;842.65283;847.9156;804.35266;1084.2366;769.1352;803.4215;796.62695;735.3628;769.40985;802.72504;888.592;787.50146;802.6028;859.87964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
851.3972105;931.93604;965.1409;922.8687;853.52856;1097.9674;556.1762;1204.6166;1063.9869;843.9147;503.14346;668.9234;294.1974;527.5184;545.55695;217.84311;657.6159;239.53604;541.5128;666.99963;854.6181;723.1327;733.3932;249.95224;242.01653;625.671;619.47327;2414.7734;3422.9006;1817.6738;2508.7407;1235.6216;961.7754;856.6332;1088.9886;942.54224;1466.1447;1032.1245;1264.2919;2129.3354;1352.2941;2671.3533;1915.1556;888.8706;947.4079;996.44806;1002.43744;1206.8805;1111.0531;889.1352;1133.6959
867.371201;465.03308;543.5449;501.351;482.90634;575.6608;388.7234;611.05676;619.1671;480.69418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1742.3303;2241.4775;1542.4354;1885.2028;1384.7194;1089.3167;1131.9387;1181.9955;1099.891;1428.1042;1133.1923;1294.4075;1833.8253;1457.692;1941.0278;1673.301;1120.6172;1066.9187;1153.3041;1241.8743;1195.1237;1227.695;1141.9084;1215.3953
903.3768749;0;0;0;0;0;0;0;0;0;364.13116;64.700966;15.725078;62.633324;51.12958;62.10069;89.55478;30.824667;37.79048;51.830185;24.677986;39.788197;21.915745;26.224216;28.529743;39.044434;34.060165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
939.5784562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618.1126;638.23773;140.9205;838.27313;0;0;0;86.63787;0;0;0;150.73193;40.81358;32.13916;80.04933;27.479836;0;0;0;0;0;19.699776;0;182.7555
