0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.849.338;1.355.427;55.319.363;6.121.632;485.332;22.409.764;21.992.205;15.129.846;8.051.506;16.098.366;20.470.224;13.143.137;27.142.642;10.503.995;20.834.265;43.236.607;6.233.822;18.679.832;11.669.975;23.032.953;20.777.374;1.382.414;57.174.126;24.136.707
21.416.415;15.321.983;15.697.583;19.164.703;11.022.004;16.431.105;21.103.389;1.573.603;39.769.096;3.280.082;84.442.055;13.024.925;131.007;6.940.327;754.315;9.567.593;72.315.796;1.382.122;14.163.408;20.510.135;1.933.359;138.628.645;72.646.935;14.749.278;16.368.336;14.940.288;6.051.276;55.959.705;53.165.314;7.029.618;0;0;0;0;0;0;0;0;6.326.051;44.992.062;6.493.503;35.091.522;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;10.930.407;0;0;0;0;0;0;0;0;18.917.617;0;52.969.494;0;0;0;0;0;38.867.134;19.626.833;34.150.146;14.363.043;27.521.286;14.025.335;20.240.936;27.806.232;2.692.088;44.852.036;20.053.515;24.378.057;3.371.725;4.961.039;20.519.228;59.317.524;15.536.899;22.727.613;0;8.125.644;33.135.338;34.804.176;2.748.001;44.039.356
0;0;0;0;0;1.712.575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.796.275;0;4.040.349;0;0;8.901.444;23.784.971;0;0;0;0;0;0;0;0;10.270.272;26.096.582;0;0;0;0;0;3.631.967;0
10.315.487;13.612.991;16.327.245;14.699.545;14.501.642;13.678.389;9.729.153;10.204.767;13.874.547;79.922.806;7.161.033;662.142;53.633.396;7.307.287;8.542.036;60.681.057;9.161.175;123.308.235;8.568.012;1.177.362;109.210.495;11.350.867;10.627.213;12.412.209;8.156.298;12.014.986;26.008.013;33.254.775;39.843.967;42.527.676;4.490.886;44.464.546;5.326.546;4.436.657;4.726.749;45.162.314;48.339.497;4.658.105;44.176.216;42.386.333;4.059.924;4.916.752;5.039.743;55.010.586;57.895.615;50.131.553;4.394.704;49.586.943;38.622.349;5.254.732
3.515.088;3.762.676;50.491.524;49.110.306;71.654.076;54.127.853;61.648.956;47.963.825;41.813.797;28.339.508;18.209.906;175.368;1.924.441;23.551.033;1.946.267;24.226.892;21.943.315;18.725.383;25.387.958;25.700.262;23.722.343;2.922.654;17.169.952;24.910.207;28.156.992;21.778.622;0;15.064.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54.964.127;1.765.842;1.141.443;14.625.896;6.349.251;36.459.457;8.460.375;12.491.246;24.294.565;47.957.306;0;0;0;0;5.390.336;0;16.194.464;41.457.047;54.011.774;6.931.923;7.602.151;15.091.319;0;20.474.625;535.594;0;14.152.298;27.310.587;78.987.495;39.868.137;82.663.734;29.985.102;8.375.752;45.375.217;15.809.299;14.162.358;672.599;113.714.325;82.564;86.646.706;32.529.282;8.678.754;10.530.176;43.804.592;7.663.478;15.765.928;15.117.926;7.934.369;92.443.886;13.134.322
60.393.976;10.628.051;18.601.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.527.573;22.012.521;33.264.575;27.334.045;26.409.854;17.362.381;17.401.016;19.515.784;15.956.369;18.431.808;75.701.805;4.504.238;119.286.514;7.659.692;16.726.242;17.380.931;8.956.227;14.064.726;126.288.284;621.995;8.348.252;6.784.436;86.491.745;8.488.349;15.017.917;106.822.876;13.024.628;14.102.554;17.912.681;20.880.022;17.316.827;15.868.413;21.774.312;14.026.514;18.775.698;17.170.635;19.591.283;19.335.187;15.499.597;10.880.594;11.891.577;17.022.429;18.281.907;2.710.489;25.996.775;16.963.318;15.060.369;19.246.261;10.277.476;21.118.667
0;0;43.332.275;0;17.255.533;44.785.962;0;13.421.605;20.623.195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.777.516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;1.523.045;7.700.377;29.083.374;8.541.935;1815.99;6.193.102;10.327.115;6.178.798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.689.966;7.053.685;36.391.635;11.302.383;0;17.313.743;624.617;37.478.615;0;0;0;0;1.902.459;0;0;0;0;0;0;0;0;0;0;0
597.029;53.204.037;5.166.458;75.212.135;5.425.196;50.264.435;65.434.395;3.475.283;36.823.944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.157.679;27.572.186;9.822.799;23.135.782;13.931.548;27.619.453;67.278.576;36.104.958;6.019.165;5.543.827;4.376.732;7.741.062;8.499.051;11.515.558;268.644;11.814.018;3.266.257;23.001.838;56.433.916;18.514.004;6.863.135;11.191.246;41.223.423;6.082.149
0;0;0;0;0;0;0;0;0;5.229.574;4.005.014;43.114.307;37.898.254;4.005.872;44.833.347;46.513.153;26.672.485;41.455.542;41.728.046;41.808.508;26.406.235;45.053.113;2.639.651;40.764.096;378.559;4.414.278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;4.393.179;8.717.733;14.011.074;3.394.134;11.786.444;6.392.725;22.822.323;67.102.666;23.312.603;9.651.213;0;0;13.660.438;17.014.081;0;19.753.855;71.820.374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.348.856;24.219.562;0;734.266;0;0;0;20.951.206;0;24.742.802;0;0;0;0;0;0;0;0;0;0;0;0;79.070.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.178.084;0;0;18.817.418
14.664.941;93.338.214;9.742.073;82.911.194;8.625.022;5.119.096;0;867.023;924.132;29.241.294;2.075.223;23.414.492;20.812.175;20.962.463;20.485.537;25.861.025;19.350.986;2.049.437;1.944.299;2.300.572;19.181.829;19.850.203;21.582.034;1.934.502;20.351.451;1.977.865;0;0;0;36.241.077;113.291.115;0;0;0;13.648.581;0;0;0;0;0;0;0;4.444.284;0;0;15.434.335;0;0;0;0
9.501.528;7.017.062;64.836.975;8.596.239;12.820.123;8.280.934;56.368.553;10.486.767;11.243.848;3.889.067;21.953.669;0;21.422.577;21.290.994;39.984.417;40.645.666;20.941.253;1.825.188;79.350.553;0;0;41.915.464;0;39.364.672;198.243;3.669.786;22.199.965;26.272.586;34.242.435;36.380.112;35.919.177;35.041.272;5.476.088;20.814.276;4.705.178;28.813.406;4.467.109;45.938.403;26.202.078;25.360.393;30.107.892;40.849.097;2.988.446;50.166.852;60.842.883;42.818.555;36.879.187;48.072.394;25.433.972;4.879.074
0;0;0;0;0;21.433.784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.953.335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6.708.844;5.948.411;24.067.188;65.034.216;14.135.288;433.132;8.099.085;47.198.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.906.534;67.284.155;35.215.402;10.452.717;8.413.643;4.857.267;20.123.446;8.825.347;0;0;0;0;18.099.183;0;0;0;0;0;0;0;0;0;0;0
18.219.558;0;22.827.718;19.721.335;6.227.231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.101.723;14.324.268;65.186.806;15.928.821;20.215.921;17.968.825;19.465.858;59.989.273;104.138.504;13.842.477;21.287.611;112.463.524;39.063.076;33.773.464;10.677.051;61.062.096;17.285.359;63.104.877;7.420.063;25.917.788;41.364.506;17.076.176;7.213.666;22.459.416
554.478;0;14.179.244;17.082.394;0;0;0;0;18.022.653;20.455.393;0;0;2.726.374;0;29.519.888;0;0;10.752.407;56.374.454;90.025.856;9.306.622;13.477.081;0;0;1.984.589;15.939.738;19.102.763;306.441;31.588.315;448.258;4.792.772;28.722.232;95.507.916;33.007.928;42.555.524;49.376.138;29.118.564;3.464.225;31.694.318;3.231.964;35.713.583;34.766.916;42.158.762;562.137;47.163.495;22.919.466;30.911.435;29.601.926;22.041.681;36.645.316
0;0;0;0;0;0;0;0;0;17.440.887;0;0;0;0;0;0;0;0;19.905.294;10.149.686;17.681;0;0;0;17.922.237;182.727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.772.278;8.122.195;103.894.844;60.518.867;7.596.993;8.035.838;11.991.235;82.154.655;2.120.372;33.047.455;14.835.878;8.007.194;12.265.704;56.621.532;61.870.453;1.108.016;61.440.598;23.918.599;2.695.223;9.225.085;23.180.914;8.753.687;24.746.914;11.728.232
16.306.736;10.136.568;9.609.066;923.485;917.912;5.303.225;714.099;93.101.025;8.241.112;14.690.436;0;0;0;0;0;0;0;0;0;3.117.447;18.216.276;0;0;1.813.258;0;0;7.678.572;23.573.982;6.743.504;5.050.041;9.055.824;45.217.735;5.674.074;7.718.583;26.583.231;67.032.104;59.287.167;6.972.443;7.942.684;4.245.552;27.549.183;45.405.678;22.692.003;8.619.137;74.218.464;51.418.335;6.601.073;7.168.539;10.050.957;14.761.293
0;0;0;47.052.387;0;0;0;4.003.496;0;0;50.928.997;0;8.280.636;0;0;30.683.548;26.544.608;8.333.883;0;0;7.087.439;0;0;16.983.898;0;0;21.549.792;0;48.660.145;18.402.877;17.535.463;13.589.664;0;6.301.404;26.287.762;14.740.562;39.952.258;0;0;6.056.996;5.819.239;22.349.973;28.992.828;33.309.433;12.688.169;62.001.066;3.971.119;6.517.199;23.963.885;41.724.838
6.176.122;6.642.439;68.587.744;5.337.284;71.378.973;41.155.478;78.542.847;6.920.224;6.022.533;15.684.911;16.392.776;8.335.931;15.201.888;14.053.171;67.246.204;15.239.167;6.804.106;1.360.004;16.815.845;19.603.042;18.030.176;16.595.123;7.296.554;6.656.144;15.413.289;1.515.289;21.017.761;31.365.447;19.580.166;22.971.372;14.148.823;1.051.129;91.109.686;12.344.447;102.334.283;1.515.231;11.641.079;13.924.733;2.258.207;15.316.378;2.916.996;2.109.431;10.768.711;101.674.036;10.748.215;12.546.106;14.490.586;11.927.222;1.109.742;1.305.203
37.321.423;20.805.411;30.856.705;35.894.904;33.667.487;24.949.873;37.460.452;3.027.489;2.000.969;4.970.942;50.213.036;0;8.131.698;0;0;0;38.001.785;5.723.913;16.709.679;25.263.578;13.831.914;10.817.842;7.401.505;10.405.714;11.796.864;13.018.471;44.381.723;6.521.396;2.997.626;75.415.454;0;0;0;0;0;0;0;0;4.503.523;4.223.828;8.769.589;2.829.089;0;0;0;0;0;0;0;0
6.248.351;61.672.716;23.446.198;2.706.046;29.067.703;3.820.689;7.393.749;292.629;28.346.899;49.696.846;0;0;0;0;0;0;17.868.578;813.729;19.947.596;0;18.176.208;17.966.566;0;17.426.727;0;0;66.561.844;18.055.444;45.432.392;18.943.121;0;0;0;0;0;0;0;23.977.613;44.461.445;60.846.844;22.289.523;329.923;0;0;0;0;18.333.883;0;19.659.231;0
15.705.795;14.605.815;15.846.147;1.974.278;8.575.683;18.176.846;17.168.584;45.679.333;10.986.189;208.603;8.675.861;126.023.735;11.351.488;116.614.235;9.128.015;9.103.748;7.730.614;117.679.405;1.482.107;13.180.019;14.133.534;12.636.583;8.843.117;102.893.974;14.166.446;14.749.695;5.458.515;63.566.675;42.401.193;7.317.923;10.276.116;47.763.885;102.593.925;124.117.485;22.720.203;16.105.478;6.439.372;15.418.088;38.615.884;4.285.548;101.521.173;4.167.371;7.147.749;13.637.195;5.672.357;10.334.147;16.518.991;12.215.709;13.144.217;11.549.018
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.436.865;0;0;26.572.666;25.753.516;46.519.357;25.021.648;26.178.076;10.045.302;26.490.662;31.232.983;120.511.604;45.371.027;13.750.273;0;0;27.642.776;11.947.931;8.605.082;0;24.153.242;43.999.063;52.965.958;39.105.206
20.652.764;14.282.107;1.412.253;16.312.234;14.538.608;1.417.866;16.576.052;13.264.996;13.444.502;2.808.161;10.750.577;10.220.087;11.029.553;10.943.911;7.755.563;10.722.737;9.662.962;9.983.552;15.376.638;13.908.407;14.503.445;11.080.364;97.321.985;10.459.215;13.022.953;11.493.954;28.438.167;42.436.045;29.465.984;45.079.463;3.384.331;2.785.373;39.495.947;79.538.727;38.366.803;58.382.477;2.634.393;11.089.026;24.284.707;23.013.474;42.331.206;26.311.936;50.676.407;6.021.402;32.316.556;5.407.462;32.335.608;36.445.245;87.503.406;6.492.581
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.999.906;17.030.304;0;0;0;0;0;0;0;0;0;3.636.639;0;0;0;0;0;0;0;0;0;0
3.593.774;22.665.317;3.350.786;32.340.753;3.509.996;24.570.148;35.721.738;2.990.847;3.141.404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.588.132;4.996.324;34.792.328;4.104.672;2.236.416;586.878;65.205.315;15.252.838;12.938.467;2.425.434;19.005.936;12.194.185;40.837.195;24.120.999;41.172.485;4.165.539;585.943;5.290.311;15.433.535;17.038.208;22.737.274;31.925.138;26.604.306;25.586.844
6.343.324;63.482.104;6.549.327;61.126.543;7.195.974;5.074.031;7.225.512;66.884.644;62.303.286;3.510.402;40.264.941;28.719.626;38.498.274;3.788.417;25.656.277;4.400.806;26.547.695;3.680.509;40.491.895;4.709.192;42.411.846;40.895.967;26.333.892;26.149.011;4.172.645;39.678.682;9.060.873;11.716.493;8.360.887;10.111.838;6.736.339;57.322.227;5.820.309;6.283.068;59.383.486;7.194.316;64.715.664;69.134.014;9.455.472;7.368.827;10847.82;9.147.038;6.071.001;54.851.973;56.442.266;6.245.407;69.529.214;62.373.354;6.379.938;67.100.996
33.544.577;35.948.868;0;10.365.001;0;0;58.236;8.799.297;0;3.407.831;0;0;0;0;0;0;0;0;0;0;0;0;12.842.721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.019.772;0;0;0
10.759.208;95.041.547;78.196.216;10.337.556;8.275.668;83.623.395;8.619.791;7.600.689;91.770.746;8.647.077;44.787.933;35.981.918;42.376.468;43.148.734;37.868.536;42.864.774;3.926.315;44.383.704;74.515.515;52.983.594;57.096.173;5.693.441;30.246.683;37.247.952;5.910.122;45.425.305;20.678.948;26.889.763;1.587.871;23.312.864;60.437.805;4.273.886;4.640.195;5.149.854;32.591.672;59.005.804;38.415.207;75.677.985;11.904.806;10.738.608;23.462.305;10.951.587;4.646.641;58.991.455;3.810.364;3.342.286;5.784.043;7.007.062;61.762.805;56.311.566
15.900.505;11.645.664;14.269.045;15.646.808;12.189.122;13.677.506;15.337.689;11.147.234;1.150.752;21.047.512;8.887.323;14.055.024;13.093.573;10.479.695;8.749.508;10.332.695;7.761.967;11.696.232;1.378.151;13.939.537;15.331.327;10.822.704;98.855.835;11.386.252;12.581.326;14.971.261;40.722.493;41.882.695;34.490.989;39.685.674;9.921.815;67.305.414;5.436.424;12.491.765;86.458.405;11.224.302;45.007.193;16.319.868;26.252.039;25.660.935;5.567.981;31.373.623;8.664.966;16.190.903;5.892.165;67.578.394;11.319.454;46.350.653;11.269.718;14.006.759
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.184.581;23.155.202;0;11.030.619;0;0;0;0;0;0;0;0;0;62.556.637;0;39.245.663;0;1.877.105;0;0;0;0;6.686.804;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55.172.424;51.490.646;4.174.792;57.488.815;38.410.873;7.029.117;15.452.425;5.751.585;8.735.329;5.606.656;7.580.512;25.232.709;7.797.343;22.448.248;19.119.247;2.196.907;5.147.784;24.464.291;16.721.349;0;37.881.023;7.305.743;10.967.579;6.932.141
17.453.769;11.248.328;83.055.244;13.211.066;11.265.556;4.609.108;10.842.188;10.014.596;52.014.523;5.665.838;0;0;0;0;0;0;0;0;5.587.596;19.714.558;25.078.075;20.824.986;37.126.381;72.391.515;15.053.009;14.712.516;21.455.031;31.316.223;2.024.308;32.494.437;15.497.855;0;12.751.428;6.310.708;0;30.063.671;0;71.072.495;15.437.248;18.806.319;26.406.964;19.103.342;12.288.378;4.383.737;8.006.231;10.907.398;6.560.182;12.837.046;3.790.329;4.196.157
13.398.582;9.146.757;12.325.432;15.070.163;10.049.733;14.360.602;125.328.865;7.486.497;8.863.399;2.036.853;7.195.357;9.412.484;8.822.461;92.029.655;7.205.009;8.282.056;7.296.965;9.090.602;12.316.158;11.852.686;126.994.965;12.714.685;61.303.085;6.222.042;122.303.986;5.688.278;55.962.714;77.391.614;38.981.625;68.534.326;8.727.252;5.289.853;8.494.997;1.326.386;30.698.742;16.637.595;8.935.017;16.091.214;38.011.993;34.075.464;10.861.951;50.516.266;75.337.746;13.825.908;63.171.677;76.057.526;13.632.414;14.272.008;1.314.416;13.249.104
35.961.143;3.618.627;3.604.365;32.120.103;40.048.708;29.257.373;38.457.603;3.529.083;36.866.794;12.541.865;13.260.221;1.107.014;13.465.914;13.138.212;100.638.184;13.106.245;10.100.661;1.266.431;12.964.747;13.762.655;13.500.978;12.681.589;98.362.756;101.378.625;13.112.301;12.805.747;38.063.967;5.138.873;44.934.727;45.494.224;36.840.078;33.062.297;34.045.684;39.502.292;3.654.919;4010.77;3.934.067;3.917.824;50.560.107;44.048.105;5.106.592;4.893.093;38.341.892;37.865.745;37.958.552;3.965.698;41.455.513;39.084.797;40.768.428;3.897.159
6.891.715;15.893.507;14.382.523;13.915.758;19.285.114;55.470.303;24.229.233;18.694.418;18.424.309;3.465.827;22.765.965;0;75.100.484;15.497.588;0;71.973.987;0;19.731.576;31.685.862;20.281.933;25.529.026;20.146.025;0;0;33.306.053;15.045.167;26.969.177;45.373.184;19.731.834;26.563.028;120.706.635;4.047.369;35.698.498;31.132.427;761.573;18.387.215;1.288.502;5.249.722;21.102.881;15.266.893;2.639.397;2.944.745;12.824.686;36.799.267;1.235.625;32.760.834;7.490.105;1.469.216;5.186.608;1.400.718
22.201.181;20.048.232;17.831.651;20.392.635;19.397.688;18.245.056;18.072.375;11.724.885;18.320.917;1.221.634;32.369.083;19.324.162;30.982.353;36.65;17.213.151;39.193.718;19.071.976;21.437.252;113.039.444;5.532.912;56.008.484;49.044.403;65.934.105;9.847.969;61.190.666;35.221.786;1.291.725;36.279.495;12.515.762;3.295.184;0;0;0;0;0;0;0;0;1.374.156;18.463.081;26.622.186;13.331.181;0;0;0;0;0;0;0;0
6.282.438;5.350.701;6.059.167;48.510.242;49.977.496;49.142.157;58.660.986;519.289;55.930.884;68.530.853;7.407.624;61.012.695;7.164.945;6.986.102;6.595.084;62.610.223;6.956.096;70.068.384;6.995.404;64.615.857;6.476.965;6.530.179;6.594.497;6.534.761;67.162.476;67.873.584;28.966.162;18.356.635;2.833.728;3.336.426;15.839.499;32.890.997;28.763.562;2.603.693;2.027.449;21.131.201;24.815.675;20.957.997;3.036.265;22.499.324;26.343.036;20.930.705;17.212.523;2.606.538;20.718.878;1.574.336;25.066.528;2.582.766;3.042.192;28.671.176
0;0;0;0;0;0;0;0;0;90.911.597;8.097.046;8.241.917;8.014.835;8.142.356;76.932.745;82.408.777;7.818.826;7.690.297;7.791.974;745.089;7.248.014;77.424.713;7.438.724;685.968;8.042.235;7.596.248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.811.806;38.360.687;72.896.095;7.620.443;106.102.394;29.406.713;1.175.552;9.753.181;9.228.341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.613.597;6.942.426;3.562.331;57.293.716;21.131.603;63.221.765;0;17.598.408;0;10.684.314;8.420.614;8.726.888;49.503.513;3.483.213;9.124.555;7.517.212;26.817.775;9.901.317;22.694.159;18.516.557;22.407.707;1.462.032;22.788.994;24.222.624
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.565.015;6.491.873;45.525.772;13.339.864;4.401.975;101.608.246;13.221.591;9.965.775;1.464.772;5.187.685;60.306.195;3.628.656;85.653.955;49.108.575;9.273.915;7.039.696;81.886.127;6.430.778;13.859.903;1.719.331;12.421.569;11.006.893;52.763.107;95.507.153
10.726.798;8.165.102;10.484.376;11.012.848;9.204.055;9.960.223;10.553.102;7.906.028;7.906.688;13.322.683;6.173.127;9.343.794;8.858.671;66.176.953;56.646.014;6.307.494;5.001.302;7.739.687;9.165.331;90.819.244;1.030.581;6.423.166;6.493.427;68.478.546;8.041.842;10.134.618;28.337.048;26.564.365;25.088.154;2.825.335;73.267.896;36.708.496;40.411.133;7.045.337;51.032.623;64.826.447;3.210.141;10.300.902;17.922.708;18.068.727;37.163.604;18.038.988;44.694.116;89.178.174;32.519.553;5.491.686;6.294.084;3.123.635;67.338.324;75.662.177
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.575.192;0;0;16.780.972;9.918.352;26.228.555;27.519.836;27.942.252;12.458.376;1.394.073;14.959.993;6.243.551;25.402.325;12.899.443;0;0;12.828.658;1.588.239;19.101.608;0;19.021.872;2.917.996;0;2.317.133
0;0;0;0;0;0;0;0;0;4.410.034;25.193.156;23.171.834;26.956.662;24.374.487;23.128.699;25.516.025;25.130.942;23.821.907;28.625.552;23.107.434;2.458.143;2.460.647;19.711.862;23.316.025;28.509.283;21.079.486;29.378.058;4.605.187;3.923.329;4.772.365;28.894.208;28.203.574;20.193.994;26.672.867;26.867.422;3.568.537;262.055;28.555.923;41.737.296;42.837.518;52.924.036;39.680.484;32.300.662;24.651.672;23.087.224;21.598.996;3.179.657;28.889.478;18.658.612;25.796.027
0;0;0;0;0;0;0;0;0;30.175.032;26.039.495;25.655.576;25.955.964;25.914.053;2.533.091;27.589.753;24.546.506;24.782.766;25.215.623;2.477.794;23.006.465;25.445.508;2.371.623;24.607.212;24.937.043;25.336.035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.076.326;17.006.937;1.563.847;22.204.944;16.316.031;18.826.477;20.557.358;15.251.633;17.664.832;22.952.275;12.118.274;9.551.886;10.833.027;13.116.718;9.041.678;10.082.062;9.681.224;15.119.125;21.197.011;17.195.557;18.638.586;16.486.993;6.306.398;11.036.289;15.852.325;10.443.306;5.714.065;10.664.955;5.731.411;102.218.243;23.617.802;12.886.598;13.170.808;24.464.566;8.947.054;29.422.754;50.166.496;39.029.004;62.169.495;5.017.204;11.828.999;56.132.794;16.258.488;3.129.721;8.883.641;11.673.487;22.775.398;1.775.532;23.999.109;30.049.323
42.592.072;45.214.688;0;12.538.334;0;0;4.230.487;7.751.738;0;4.515.399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.193.948;0;0;0
18.162.733;1.485.276;14.976.535;18.903.284;16.154.039;1.894.732;19.683.185;185.256;17.966.968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.692.974;20.037.001;7.974.297;2.415.684;54.085.037;10.748.454;10.287.052;5.998.691;18.787.016;293.163;19.078.267;8.875.167;47.753.165;4.892.016;8.652.834;41.175.003;0;33.953.943;5.649.144;3.812.565;42.403.943;3.789.961;15.686.509;12.118.744
12.481.837;10.454.965;972.83;11.236.761;96.520.746;9.401.757;93.070.905;762.272;90.408.655;10.707.452;498.618;39.106.973;49.466.946;51.756.415;37.117.142;48.025.522;38.474.188;47.830.823;813.03;6.397.219;64.112.866;62.310.547;3.023.089;38.842.764;61.749.097;50.487.732;20.621.265;26.506.533;11.700.441;18.115.201;31.778.763;298.018;29.966.074;44.427.036;22.324.794;46.077.884;25.904.324;541.558;8.370.519;9.820.281;16.818.693;917.738;31.943.317;43.606.055;25.080.318;25.820.728;38.309.137;38.988.065;40.018.704;40.616.757
0;33.918.056;26.579.956;20.276.797;30.158.863;18.755.497;21.616.692;19.954.837;6.005.819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.756.131;21.757.858;1.184.824;66.200.294;0;0;34.690.895;10.351.127;0;0;0;19.308.786;8.179.059;0;0;9.609.377;0;9.134.498;23.098.749;9.275.031;0;110.989.624;19.617.783;19.805.838
16.855.652;14.484.412;13.849.959;16.789.745;15.172.539;16.700.932;2.027.301;14.101.884;15.405.707;16.519.646;8.119.372;45.036.667;54.600.624;5.062.594;5.385.379;4.441.902;7.513.335;9.609.094;10.067.663;125.603.966;14.136.655;14.473.154;5.732.161;99.017.235;13.672.318;93.662.025;39.693.317;61.926.074;3.677.665;6.281.263;9.979.498;56.271.534;9.613.616;9.435.038;8.431.647;12.319.141;58.974.606;17.366.438;2.184.646;19.187.872;6.151.623;26.542.493;7.468.204;16.538.658;5.045.588;9.958.084;877.506;8.740.508;12.538.936;13.057.872
0;0;0;0;0;0;0;0;0;24.086.948;38.061.213;18.472.499;19.629.937;173.525;9.359.926;15.408.978;5.594.199;55.821.595;0;18.019.218;1.730.601;0;0;18.975.146;54.625.597;17.804.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.041.197;94.489.204;9.637.734;9.509.301;8.120.451;10.000.411;89.484.215;8.069.319;91.543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.131.448;3.909.505;33.218.036;37.092.426;24.515.976;71.766.205;92.133.705;17.452.347;12.616.163;19.208.089;937.953;40.217.038;20.022.292;24.954.134;11.421.632;25.880.554;16.224.228;35.342.395;13.839.685;57.681.393;47.976.627;13.771.895;23.886.656;14.479.901
25.986.961;4.029.124;8.495.622;27.529.789;98.175;29.854.212;44.093.086;27.289.516;37.512.077;14.942.517;5.006.001;52.607.075;64.815.254;91.949.005;8.552.213;14.990.318;7.633.385;7.747.347;8.712.637;9.482.713;60.390.945;11.631.595;7.686.326;14.151.353;11.860.142;28.819.466;26.991.852;24.036.337;33.231.693;27.191.724;40.920.673;4.822.328;3.090.583;42.747.217;3.918.229;50.445.068;3.636.026;43.149.768;46.606.598;27.133.344;32.128.955;64.026.013;59.220.526;28.888.574;5.606.652;3.920.425;47.333.237;56.848.846;27.236.182;7.347.729
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.334.169;41.506.482;32.008.676;32.875.015;21.079.033;14.746.017;17.938.388;22.262.953;17.499.083;23.943.593;21.621.678;24.224.062;3.292.338;23.019.481;33.725.134;2.852.253;18.698.291;15.750.398;157.988;23.387.317;20.279.417;17.895.393;18.074.425;17.403.369
